Generation,localDEV Weight,Intervention Threshold,Probability(Intervention = Success),GlobalDEV Weight,GlobalDEV Stdev,GlobalDEV Pvalue
756,0.02537577717833918,0.14946644157611141,0.6120147023645446,0.11329973979757456,0.002846589605843432,0.0
757,0.02781492194628831,0.13773009823813967,0.534219727353221,0.12321540380812124,0.003107488797755633,0.0
758,0.03612447758552622,0.1602053105984962,0.753313262727252,0.14913633118861316,0.003743636642764867,0.0
759,0.01540977111151401,0.218721586204107,0.11159090780884307,0.0767310598909437,0.0022812042647708747,4.960967649056749e-248
760,0.04284221509135684,0.19658096599316927,0.17187714789976116,0.1676956256117772,0.004472170981573073,1.008321467932897e-307
761,0.01532290282854799,0.1530486467617567,0.8922435500771458,0.07701809030671997,0.0024059019779241702,7.388718664297862e-225
762,0.013202280831303592,0.21512748894811085,0.5118689212698687,0.06519512632570457,0.0020886542564612126,6.893228132752384e-214
763,0.048162791642638064,0.14160240456586393,0.7032513309334224,0.18357561203508427,0.004799623656693968,0.0
764,0.022251924863787353,0.17625182923703991,0.9055871361997531,0.10363428568337532,0.002818986689931278,7.218689361943238e-296
765,0.02427794886696487,0.10640611209809596,0.5196834284040674,0.11112687359594098,0.002868576130907601,0.0
766,0.03403849583306881,0.1579933407616381,0.12865652734888466,0.14338324297916177,0.0038534837829469234,4.930210663717564e-303
767,0.04249167198730014,0.1571630947167287,0.980384517588742,0.1616751933200285,0.00415811108096412,0.0
768,0.015029193172283227,0.21949715221322721,0.24396698950753515,0.07175692115209965,0.002297902452660774,4.562988669122754e-214
769,0.020236651331023633,0.10670313456688608,0.6564399085630411,0.09620091360491011,0.0026740269949339424,1.9823522133495217e-283
770,0.030555764304047807,0.18867696918084287,0.6839875459892102,0.13492852350266482,0.0035672054279572173,0.0
771,0.04493255143721726,0.10533556734687882,0.6620311555046416,0.1774846837255732,0.004678305116796851,0.0
772,0.04265432695159369,0.17370107102475768,0.4496432227455077,0.1662730600551831,0.0045195346403509706,2.681638810640252e-296
773,0.03109162716174553,0.10149686897535491,0.577072718096143,0.13616989074949584,0.0034959629421807406,0.0
774,0.04655683111213559,0.16731844187109546,0.007554825996404714,0.1742979434858384,0.004629784505420528,3.6498806425124e-310
775,0.02505662116034954,0.19468982104806185,0.2024050637213401,0.11083206086428904,0.0028845269172246093,0.0
776,0.017546894770216467,0.2067206319010005,0.9986253692764729,0.08877501665562382,0.0025122437332844878,1.5910554545140064e-273
777,0.02007723638061027,0.23127813639543898,0.9574335287310758,0.09774911047834103,0.002583413185281082,0.0
778,0.036828978452087935,0.11766102199756606,0.6771703934263043,0.15613410649635145,0.0037586459273315927,0.0
779,0.04377495206550487,0.2036878458363703,0.3654960401178011,0.17077981465825862,0.004587396034024528,2.400817027557662e-303
780,0.04858798957828284,0.17462372177960023,0.3021404683266182,0.1780643646837407,0.004848243762426716,2.649015557247404e-295
781,0.0288887836009701,0.22850686887114585,0.3626767037228696,0.12612544636417744,0.003426854454458123,1.5346163738530956e-296
782,0.03777343299092091,0.18032839582109456,0.43518167511353617,0.15239260024804618,0.004062245720968902,5.370396772603003e-308
783,0.010201380564200549,0.18940374519683872,0.23162016269511784,0.04848982922389841,0.0019985422030270247,4.868441259776317e-130
784,0.0400584066238811,0.20142138092958647,0.6854363746207675,0.1592217588878584,0.00402727908995405,0.0
785,0.0359611999701862,0.11987731301115785,0.05696824987840279,0.1509619474961678,0.0038306259257755893,0.0
786,0.011532318881943327,0.14188150283691137,0.04962213709158087,0.05402550921263958,0.0021387315372063008,8.67558618349064e-141
787,0.025314414267899724,0.2173106422458348,0.9282669962748614,0.11550842770691697,0.0029518059768683814,0.0
788,0.04815635102045173,0.14849293871096217,0.07677070288853,0.17633598385204108,0.004801803856991789,3.152980506637949e-295
789,0.04219017520860137,0.1942456441457267,0.2594255236930733,0.16099145779236787,0.004041520382630166,0.0
790,0.03273447955136665,0.24589350351681183,0.3428631348207422,0.13387124612864665,0.003528974026040501,0.0
791,0.025811616268335905,0.11667829584505068,0.5671492904996448,0.1158212290689512,0.0030260592500459304,0.0
792,0.02250354669395488,0.12259314627728331,0.19954382073039706,0.10229728263432505,0.0027540447711688846,5.402851586725085e-302
793,0.03444389411743298,0.19080531403480297,0.5309642721212422,0.14700589113314072,0.003699599735067534,0.0
794,0.040419386309428165,0.1449963187652923,0.2707604968445077,0.15782474193086563,0.00421531169968107,8.471614230606666e-307
795,0.047075139016756196,0.1570982522242309,0.4204605850401442,0.17808871789603922,0.00465020912661503,0.0
796,0.010346063312841164,0.10553920288686365,0.04526449228113627,0.04801360643131246,0.0019033201963333036,2.0650495406615737e-140
797,0.015457342847086044,0.16081839230236655,0.4654373156938946,0.07409808640534002,0.0023226993708316676,2.528003996386552e-223
798,0.02015957140406302,0.2002267833407145,0.5839584224136432,0.09329300604136855,0.0026345644898037356,1.1494546020810168e-274
799,0.015916889436405252,0.2221122669734154,0.2128327252967485,0.07742129896935789,0.002299690156386511,1.8206401466828105e-248
800,0.036057145305095246,0.22512746624180693,0.2288390874080873,0.14884960530845492,0.0036381979365673564,0.0
801,0.01978941357949077,0.19806909146303125,0.8675119409474155,0.09774337827804294,0.0025577211162228215,0.0
802,0.0305865875234545,0.20488500973034518,0.47105443471915326,0.13446677937948567,0.0033909723244421592,0.0
803,0.011418807078286216,0.16588488208180058,0.1814734567912684,0.053766929172271744,0.0020456099402718923,2.918004918842207e-152
804,0.03538152130248608,0.18852566817561306,0.5561930464368029,0.1442585961601832,0.0036549126624301287,0.0
805,0.014446462022500616,0.1668829239086487,0.6213753191876503,0.07403670117164068,0.002169740811571624,3.436633129216391e-255
806,0.01648356621662859,0.11978664961468782,0.9091740263835847,0.08065484070308498,0.0023792537489174385,6.840855830236853e-252
807,0.038611133403224626,0.2160151892082153,0.2153761631526917,0.15422490479613724,0.004166977708955107,7.559435060247564e-300
808,0.01663056498034081,0.21319949803165889,0.4615821457764151,0.0803456106342707,0.002379801871569079,7.256094927070532e-250
809,0.04416579584111253,0.10645142873752736,0.3895962318372538,0.1696575033852602,0.004702277031360857,4.693884834501723e-285
810,0.04136316838382129,0.14722083809115255,0.8795966501326888,0.16652322743347442,0.004427723582956394,1.51946382997326e-309
811,0.04405363203865381,0.21667444834350957,0.07749025117819283,0.1663323399773892,0.004537162649500888,3.171937985066134e-294
812,0.012398273556653617,0.2307587660085894,0.18950483759468725,0.06003142518594028,0.0020898971082499596,1.8819035369408097e-181
813,0.047402128787892066,0.1355146587516328,0.6534634174677445,0.17601448905424788,0.004662864969445352,0.0
814,0.028982265831142245,0.17078905674418215,0.9761798550065244,0.12737248080918584,0.0032073245861279254,0.0
815,0.03294342266668694,0.20357511563589503,0.9327504713307316,0.13910667400121055,0.0035463811287402966,0.0
816,0.029952352541546524,0.21419259619687353,0.9592336837182348,0.13533431682278174,0.003443123794308912,0.0
817,0.021241446825245792,0.16958022657026817,0.5365616417016482,0.09642583321154673,0.002690332053821118,2.484861036660518e-281
818,0.04430718080163664,0.13157960776312083,0.3386044115253831,0.1754236924044175,0.004549129481045553,0.0
819,0.02726181308992083,0.23913082102486036,0.16611603835287128,0.11763978703476903,0.0030572083599918476,0.0
820,0.011030758866029531,0.2066083446913794,0.08025754953431061,0.05423661532322282,0.002095363872193321,1.0057106916072534e-147
821,0.016588720571301067,0.12166515242222514,0.1057952305360722,0.07746116194169338,0.0024115456285808074,2.247708917734397e-226
822,0.043081559381442466,0.23514101426828585,0.702933994477365,0.1664429148193813,0.00428541209751042,0.0
823,0.0225757288778671,0.17016131228131412,0.3664536192964409,0.10220039271848955,0.0028553141791275854,1.4168257634878873e-280
824,0.04826825388746089,0.23798526444860002,0.6491776380897166,0.1766200352124756,0.004606507297955808,0.0
825,0.037255474715134546,0.18537857104160965,0.8704633042470235,0.15306862837829668,0.0036596938295748497,0.0
826,0.021035432590841823,0.20468226408388007,0.48417380939316923,0.09384191588121453,0.002795288008157424,4.3776212006301466e-247
827,0.04128219809727058,0.16442246697334084,0.3602111816631048,0.16486690078042482,0.0041726090725192335,0.0
828,0.018004427786388513,0.15406569979583148,0.5927695227841957,0.08553916911435126,0.0023526471050669385,1.9153622614702372e-289
829,0.017279038231341307,0.19380543235842895,0.7714079816961982,0.08715164050948825,0.0023793568426223556,1.0164278929385718e-293
830,0.04352313673399725,0.15562846832205235,0.30708810961949445,0.17064359491627484,0.0044982414779605835,0.0
831,0.01552107563042347,0.21844583817464347,0.16940607488222625,0.07279813339498066,0.0024048333975118233,2.7125765869920208e-201
832,0.014529153836308161,0.21765585084808267,0.6366624928970258,0.07623807469593934,0.0022057072968651747,8.781844521234956e-262
833,0.04952435313012729,0.18226243568780814,0.5733866748573428,0.18849862471543502,0.004837476458945892,0.0
834,0.020186432171879952,0.24267241589595825,0.7936587963695065,0.09352661991474458,0.002566360288433487,8.786001200557213e-291
835,0.013380147417833627,0.17885037508039536,0.666741526671031,0.07345055243717895,0.0022892694052956517,7.204303168889481e-226
836,0.03370915975726229,0.15647124235413673,0.8545476682775466,0.1417790087165828,0.0035470461016798467,0.0
837,0.026247260806655313,0.20923861940966082,0.5782854915139742,0.1166158231138746,0.003169306684487716,2.1891913101988093e-296
838,0.031647117405349465,0.11847399409958512,0.9716114479762935,0.13920932564237634,0.0034559574258061485,0.0
839,0.04744640350583205,0.23003510928788617,0.32931947238996817,0.17664997373281668,0.0047493633914652755,8.389168391989531e-303
840,0.03225095859045941,0.13020046196505908,0.5867650540759249,0.13610214986973906,0.0035830181935481934,0.0
841,0.04779590903586807,0.1642151661708957,0.17823702150875562,0.17593095480091697,0.004660462290325124,0.0
842,0.03406730363495712,0.17084022195854842,0.18034340498862303,0.14019803997585165,0.003635947078835844,0.0
843,0.012108808535019971,0.1766484636576852,0.405147553260135,0.05819548964104789,0.0020652042219235257,1.056326652508852e-174
844,0.0403074705967248,0.2370424451859387,0.25550373881824434,0.15628795148555635,0.004016405076458218,0.0
845,0.01945227868701143,0.14540780290403793,0.8111676868767971,0.09720454323018138,0.002721311054571107,1.951873376285645e-279
846,0.0176510012586729,0.14893630334624913,0.6704519115344197,0.08586440975013009,0.002403948500199136,2.0722092613364216e-279
847,0.03611920584651648,0.19323430188781224,0.2545083930546273,0.14690568052240813,0.00382845212590876,0.0
848,0.03145895116945656,0.10297794986772066,0.7662228666541457,0.13463902841291617,0.003478525992688343,0.0
849,0.01415372748064754,0.207351925883338,0.47316421686667476,0.06849931130140818,0.002250882182586698,2.0602124650632648e-203
850,0.014726623295732908,0.2492744229085572,0.20932617938470674,0.07121827165920826,0.0022792571090134587,2.509186147647614e-214
851,0.033537666697758046,0.1760156861729546,0.43758182653890654,0.13686247895017875,0.00351963294522089,0.0
852,0.0415757151136333,0.2241690433810571,0.5523901506864688,0.16158627740316595,0.004211457748614355,0.0
853,0.022059008565016046,0.16555891873303927,0.22406538709569532,0.09598542024017544,0.0027232234931714064,3.815840064331756e-272
854,0.03859094636835831,0.16166443450032297,0.7960643831150054,0.16261107876977268,0.004146894352736565,0.0
855,0.019168345337876348,0.13685496568223426,0.7076214792420593,0.09118605667099658,0.0024484845004610263,1.4364697396600205e-303
856,0.033041075405868654,0.15382208638153042,0.4636674825773217,0.13782990808674334,0.003568990626536238,0.0
857,0.028066058244242367,0.2209712309753565,0.47020210054641226,0.12470781480116307,0.003343567868808172,1.7797759333515791e-304
858,0.03998165850101793,0.20112043271959368,0.9824647594870894,0.16319429168543836,0.003998489330431014,0.0
859,0.02850086589804928,0.17343693173798946,0.5547747225446402,0.12237865636461073,0.0030832781937002876,0.0
860,0.03209229598953044,0.22367812338131848,0.31456255160552854,0.13891865101772097,0.0035136777534659483,0.0
861,0.033788118086024325,0.23671277327946877,0.7414603098711622,0.14503794684909885,0.003635134454832274,0.0
862,0.012244591816923323,0.13961678409283276,0.06838590292313848,0.05574012813018567,0.002092328926959601,2.3225709971204728e-156
863,0.045682966623582094,0.2462333800921745,0.10317435385565757,0.16965531859318955,0.004620892346720851,4.23417211640352e-295
864,0.019750195482358773,0.14399824012648965,0.23919246002232042,0.09058427201816781,0.0025696539107920367,3.2488717721538695e-272
865,0.04757340226859299,0.19836053110502905,0.8452594350218647,0.17442508137084242,0.004619124085623948,0.0
866,0.04464869353477588,0.15315083466506121,0.8396672967004007,0.17487967153133419,0.004486823278449454,0.0
867,0.019364969523857904,0.11118255416245483,0.37529592955906976,0.09297864926417107,0.0026785232326225843,5.076281813424932e-264
868,0.02875594026070806,0.17927335621451482,0.9482366499655447,0.13082699173757528,0.003361549910171453,0.0
869,0.01824970551548144,0.20477124362843135,0.35684426100574673,0.08434290535444522,0.0025090225703130313,9.845625534419859e-248
870,0.04097887804103503,0.2062766417583488,0.5556630458089533,0.16152608205690702,0.004069563477925976,0.0
871,0.02216301278017198,0.15418443480960514,0.2690556666952084,0.10020803332343317,0.002723978913061044,2.9388847929441265e-296
872,0.02029499561111381,0.24360523937986422,0.557395821891801,0.09446881237471678,0.002646538871439987,4.6877138198291606e-279
873,0.015869540417084105,0.13109942639810596,0.712635895054013,0.0827604391497397,0.002419623247876659,2.1191250625418295e-256
874,0.021353816813424336,0.22249555090392148,0.2643323963961732,0.10059375278762732,0.0026674154065229392,0.0
875,0.04009858876693104,0.1342497742431294,0.4749313391184438,0.1625157735247194,0.004207975666824948,0.0
876,0.039817865133004865,0.2289572358536195,0.6412998021805677,0.16309905612421322,0.004275871186868467,0.0
877,0.03021065132979949,0.23853801185345982,0.7899449653610284,0.13129355509024032,0.0033420839034816762,0.0
878,0.039200746366231574,0.2451294751127245,0.1924292988609508,0.15755459132022476,0.004327454799530797,3.1642541444886723e-290
879,0.033631002505255865,0.21453802293856603,0.6918429709712199,0.1363742131371107,0.0036975891334963627,9.005494699030074e-298
880,0.016053237221445103,0.13882379407598633,0.22959713271201615,0.07361567726604124,0.002495497076391256,2.9300441907447686e-191
881,0.029034821059131903,0.1718603734157523,0.3455603014332947,0.1276180890128732,0.0034522194652570797,3.888438996528628e-299
882,0.038315779732461336,0.1341573469674896,0.5244736635313151,0.15477764144013162,0.0038976515064622704,0.0
883,0.01466756440795628,0.2358611757294543,0.28474317654065734,0.070190019413531,0.0022235849016510175,1.0764734469600331e-218
884,0.0224019911524524,0.112462570085657,0.21740845277286075,0.10244862048163893,0.002717515278033598,0.0
885,0.03757172811247399,0.1674063111023379,0.49299943589584494,0.1456144730986175,0.0036791818232741517,0.0
886,0.024912180377839065,0.2101137285208671,0.9458201460823776,0.11682537060695855,0.003033528186426503,0.0
887,0.022818659202373373,0.15848453422347267,0.291711494022181,0.10356178761631771,0.003017775003370204,4.337476499835992e-258
888,0.01843932305671577,0.23056146581367692,0.25879043735656665,0.0847554954830313,0.0024324727993032687,5.3694214688775506e-266
889,0.023638166589439073,0.21161304170976136,0.8052992513083553,0.11369947907297961,0.002954951795284847,0.0
890,0.04475939346276284,0.1768874002525886,0.7540238138638667,0.17624059260503894,0.004703556991757869,2.8765344204189977e-307
891,0.035222887202347314,0.11302291578637068,0.8150943367144637,0.14941699980360304,0.003629462003966687,0.0
892,0.012138804292040025,0.16149458111924986,0.5124873449149113,0.06082391004266297,0.002157191651356526,6.569487975917278e-175
893,0.04142750688388488,0.22427059582584075,0.6318821524974529,0.16370121818374947,0.004146060079667999,0.0
894,0.03223884891164288,0.12759987545435433,0.37422753259439795,0.13985572344019362,0.0036615061282516594,0.0
895,0.01942955086844314,0.1445999265609366,0.6378045315063251,0.09587514330768934,0.002688888886966002,1.8991116312584912e-278
896,0.021362336669739794,0.19949501090478255,0.9589578337425931,0.09931363580353846,0.002681144834900222,2.460781619859245e-300
897,0.017569756171583177,0.23032893655937225,0.051929918043640555,0.0759598281973966,0.0023824862094760403,4.654841608746438e-223
898,0.038978812568124015,0.22046322196973409,0.3686336095228743,0.15838069934088503,0.003979410041004029,0.0
899,0.035639151132822844,0.18714521493553468,0.22588494536548798,0.14525164653205677,0.003683718130446463,0.0
900,0.048958916809290175,0.16934667972417972,0.7004228014814333,0.1887613083221189,0.004724851769994303,0.0
901,0.01388547108634013,0.1742103902357265,0.5981100440313086,0.07260658970971437,0.0024279682158960306,1.732258121733752e-196
902,0.03160788464601708,0.22658506985944477,0.16597279919409777,0.13109700360090384,0.003312052458440487,0.0
903,0.04254950333694625,0.10047959441808567,0.3232287434953709,0.16195324953971554,0.004154947335149912,0.0
904,0.020670338324608323,0.21558542959416938,0.9629888001870938,0.10300096969523749,0.0027357347331118252,3.24666842927003e-310
905,0.011220214145987107,0.11697150370137055,0.18833257437893433,0.05727390374554281,0.0019634060542019775,4.5666993024335917e-187
906,0.04863823081977536,0.19848448517108086,0.37398395467845874,0.18734751093368876,0.005361463810757002,1.633947956384855e-267
907,0.010597511669632504,0.17820759873988648,0.2739170198894971,0.05676246586023116,0.0020133383021291554,7.083522557914556e-175
908,0.041766942037159596,0.12614551168293275,0.516127064346865,0.16592000588515038,0.004235177571444329,0.0
909,0.030437255523113868,0.2253015788891307,0.9969114391486621,0.13323036260083157,0.003293503172584148,0.0
910,0.046987796666746615,0.1649650233455296,0.6614040722169741,0.17929536815683916,0.00476308885226497,4.3126416968157e-310
911,0.0273326894327144,0.2328126899901513,0.5961265561196843,0.12124411669923849,0.003007058986495769,0.0
912,0.010453765630318076,0.10201162417672756,0.5915197322064851,0.052742280789727154,0.0020645766754768097,6.036949735459532e-144
913,0.03459976989059861,0.22260404368692005,0.2888604515814007,0.13867452859269858,0.0036727908816237796,0.0
914,0.034714947800341615,0.13469399955412106,0.22219545918674347,0.13870138576473431,0.003488961846017926,0.0
915,0.02075715969889741,0.24252717294035672,0.08563538782650394,0.09605797958718983,0.0027436469084114756,1.5272410929218282e-268
916,0.03246162055340652,0.2167999528081627,0.562090460986503,0.1398974215370889,0.003643407192433117,0.0
917,0.01744791581487725,0.19583127682955193,0.7323601484474687,0.08853721612944546,0.0024432196978493898,1.5397208232712708e-287
918,0.036749755491786225,0.1516923674496638,0.7244184211541959,0.14912795847084387,0.003689326668900764,0.0
919,0.04771494274762383,0.23273480287314816,0.9850274669131315,0.18612624504846476,0.004943800935440671,3.4736333180643e-310
920,0.0482923723050391,0.1222306282673194,0.7398547471575141,0.18178140256875164,0.0048482977748538734,1.1596761523656504e-307
921,0.03939901923141557,0.1636067826175715,0.9252584826546552,0.16014071084422674,0.003933347160966556,0.0
922,0.021721003688334586,0.1899204246746763,0.07531898501229728,0.09822221986941286,0.0026458310914799594,1.1785703530333423e-301
923,0.029237540669871623,0.23426344302528165,0.21158523827082465,0.12504594200471364,0.003494536427741729,2.0108420893884038e-280
924,0.015721568109501975,0.12814233186963317,0.723539803907106,0.0762295186445223,0.0023322838516234637,2.5939878965844225e-234
925,0.0309254789230912,0.11136204144817545,0.8255016378425292,0.13321359652012785,0.003392414416754999,0.0
926,0.03476385051607932,0.17057353812695852,0.8284754012280019,0.14626090043360854,0.003721776009721626,0.0
927,0.02423940265712978,0.12899229405499166,0.8138824040104693,0.11437743400670139,0.003030167206841919,0.0
928,0.04358682645439206,0.15433151425114272,0.19676295166750724,0.1683079816579092,0.0043919946105939476,0.0
929,0.012582767438992911,0.14247258478621927,0.8667813020265123,0.07137370618491663,0.002234845345398543,8.251570916287085e-224
930,0.03475590289591705,0.23226973483363403,0.8291907170877253,0.14793020281369026,0.0036986806730978476,0.0
931,0.011621670758960968,0.1329350552660817,0.39764778272631407,0.060284086569163356,0.0021183479745998696,3.872619065684391e-178
932,0.0325706826167772,0.10505614994675216,0.06292905562565052,0.12649414904202697,0.003449924913490396,2.5659822788500246e-294
933,0.044699825534902995,0.2489250702715021,0.36402278175229624,0.17989307186030537,0.00483071037024881,1.5691121921047058e-303
934,0.04181938497664222,0.14348747905857406,0.9721631585446647,0.16616863112936767,0.004216108716117268,0.0
935,0.025771350844908475,0.19484685573695998,0.7307570036748681,0.11393872548220209,0.0029041389109369232,0.0
936,0.020410760209356265,0.19390371631419484,0.9374816590123978,0.09535137144452012,0.0025963815618922927,2.9455501451443182e-295
937,0.016559146618880256,0.18287647529910295,0.029150506411080822,0.07712963156794718,0.0023766226756593988,4.840615759638551e-231
938,0.03820464570834863,0.11373160533540473,0.7339000947811657,0.15803955668703837,0.004083269362170026,0.0
939,0.047191130875714846,0.24919611429470062,0.2579290872642784,0.17960600230931167,0.0047839222730050035,1.787111700857403e-308
940,0.02750820894599891,0.10255037872341705,0.10252097376533464,0.12016692218505672,0.0031468729365189043,0.0
941,0.045378796238157985,0.20838860540591408,0.6482527804873368,0.17943682071692044,0.00482549041624696,1.1838442295458113e-302
942,0.04508068723957161,0.21151287759241463,0.6828252050597758,0.16910568376534896,0.004393411702013838,0.0
943,0.024308943114641213,0.12593388028208685,0.4194349007336874,0.11205657943219395,0.002934904956093563,0.0
944,0.04215914687673521,0.16821709799771328,0.5417069698725527,0.1627712014065972,0.004490512148500996,1.0761256091320449e-287
945,0.014264754844802007,0.12342614530981129,0.09323013100216046,0.0700229434526646,0.002327695428485539,8.203835916061931e-199
946,0.04804548772080859,0.1661794437186008,0.2868017386797927,0.18051870458757996,0.00470346698586433,0.0
947,0.02348489860687298,0.2399650928564267,0.7452140300731047,0.10653141611809641,0.002846532466066896,1.53371230116139e-306
948,0.03712606203496768,0.16521426357244778,0.4990071084549473,0.15029188787046863,0.004004722542353176,3.140185158434648e-308
949,0.04348516251113137,0.14069591938550308,0.8191484932685756,0.17100841131557093,0.0045285619280083875,0.0
950,0.02341008656242493,0.1546568457929712,0.18622181782751912,0.1023019828528115,0.0028604420368901293,3.9522182868088584e-280
951,0.03737115310842364,0.1180192678797232,0.15780139674962002,0.14444433049661046,0.003735029639399169,0.0
952,0.012546214250453961,0.20503307514458452,0.997142988200343,0.06722693592445339,0.002378097808096596,8.266169927328587e-176
953,0.03421961496964099,0.1785947764767252,0.3018123334484894,0.13942674682604053,0.0034710627596009473,0.0
954,0.03711263827459275,0.1576764465874467,0.794549266287236,0.1490734587929254,0.003854078581639234,0.0
955,0.02312312648275977,0.12450523961809234,0.4164892417193645,0.10114581679348889,0.0027751792221489624,7.790794580613639e-291
956,0.014979675147585598,0.224777668507065,0.38739592180767196,0.07724156356508707,0.002379783521781576,4.260490111790656e-231
957,0.014512981760285986,0.19735471599044252,0.4170128411077298,0.07041151223312622,0.002269290590579224,2.2610761114120236e-211
958,0.013180747625756788,0.14105817540236845,0.8129076171144705,0.06553120285243363,0.0022307153941932144,1.087910065399825e-189
959,0.017502618403435297,0.2268575762454216,0.27720485223629193,0.0813745098063938,0.002443738758164778,3.9672837526704167e-243
960,0.023079358406631403,0.2423538181933665,0.9013543229156936,0.10748313992169188,0.0026604372274934437,0.0
961,0.0376299547765925,0.24333262106718268,0.8865367127933921,0.15627599989562288,0.0037969737588911968,0.0
962,0.03213379626814306,0.15831504391071735,0.052581511646962474,0.137799591121049,0.003670767315931749,2.072754329213601e-308
963,0.03301404280755564,0.18277384563607546,0.09020959528593757,0.1379061342294745,0.0036156586374995626,0.0
964,0.041201872510194935,0.2244876923545423,0.4187567786303395,0.16399552270221984,0.0040554321351828244,0.0
965,0.03332935606769368,0.23379254744316252,0.12147604639263873,0.13642445890372434,0.0035408414570270892,0.0
966,0.040230736309463264,0.2144028533445114,0.38614618931115574,0.15456491005943998,0.003935080778380829,0.0
967,0.012862587107576718,0.16668326580261444,0.7825428613154757,0.06660563383104694,0.002149331121394148,7.581892430051926e-211
968,0.035547404393403106,0.17841335677845196,0.646433644651643,0.14581597796933138,0.0038479076227183225,0.0
969,0.04172113389526384,0.1104077350859067,0.39436790891214946,0.1604510069424382,0.00411198197123509,0.0
970,0.02909804667470437,0.12312006766070824,0.37250115920151,0.12389965950187269,0.003190811571654007,0.0
971,0.048213832283604895,0.10472873504714149,0.8329113187763904,0.182678057781383,0.004829789931178518,0.0
972,0.027397929073802195,0.18155855265131254,0.9745396391764557,0.12196734015274627,0.0030489570818135856,0.0
973,0.037207809230174055,0.16852168416423824,0.4110234668825516,0.15157576187924365,0.003949154856766167,0.0
974,0.029715434949524958,0.2460298627436606,0.5043752749785231,0.1296425546679193,0.0033758885635287663,0.0
975,0.04502345579511564,0.11872474153770009,0.7706622732579886,0.1761679559373313,0.004455569881260799,0.0
976,0.04147946529370731,0.22157635490659106,0.5857764123337622,0.16170575773927312,0.004023020547809473,0.0
977,0.04335140132484166,0.1560245989958802,0.9315848482264513,0.1667235784494586,0.004165063395711946,0.0
978,0.049018257425540286,0.11154777588555574,0.4543080651852734,0.1766499423807349,0.004733410229979015,7.83446934095733e-305
979,0.024012800054557526,0.1831308208830879,0.004684533521034917,0.10917322710926901,0.0030006985385060284,8.021282663012808e-290
980,0.049321877658697395,0.17700917118467863,0.18247404552532756,0.18630378546409448,0.005251228018263159,1.068555677228292e-275
981,0.036761974293416044,0.1971741258423304,0.12324480639658207,0.14619571988039454,0.0036980052344812247,0.0
982,0.0332934988652477,0.19689413561021318,0.07351943376246,0.1363054811901267,0.003514012836568516,0.0
983,0.01204428356843757,0.10247903574569443,0.9871321191728628,0.06664473948907966,0.0022509834286428957,1.216337615957779e-192
984,0.03004830106168644,0.10904273289994751,0.5805058098059427,0.12746855716325242,0.0032780617044377383,0.0
985,0.03987190413147775,0.20192699013606408,0.5908207828710557,0.16049653761210195,0.004232777452439367,0.0
986,0.01592218768842004,0.1801115263254,0.0112955933040056,0.07354379327477063,0.002462961753036865,6.530073933955995e-196
987,0.02599904478197438,0.18685403689172325,0.991345203159583,0.12198676526059787,0.003143375525826185,0.0
988,0.0170482900075061,0.1714767235630701,0.45335486429138844,0.08172408185070074,0.002394335088556145,2.451060038857618e-255
989,0.030805431988959686,0.24868355070747844,0.12956592690110919,0.12575190250950646,0.0032575395340326357,0.0
990,0.015786821771598177,0.14817451618491237,0.1302981056570677,0.07090772077915505,0.002293135965366035,6.098379558529579e-210
991,0.04890943908769348,0.1131537860516258,0.9047452712154582,0.18564534039688976,0.004953395007305038,2.070861735111121e-307
992,0.04063580602510997,0.10827615260191982,0.4025053897379922,0.15626940822002858,0.00391594860284365,0.0
993,0.038918163234779785,0.13838888742535477,0.5317844221838041,0.15322421344696854,0.003949044310479354,0.0
994,0.014059056301081452,0.17111079236963864,0.9617366795634829,0.07431981950778523,0.002300133554762795,4.8871026806051195e-229
995,0.021512025665292075,0.12017559528199064,0.9410088724228689,0.10189831439534654,0.002814098591764833,4.2482312060403603e-287
996,0.030263117693000753,0.2390094227301942,0.4835939301453156,0.13128066769562008,0.0032694403365849433,0.0
997,0.045920000646164125,0.17176401028895888,0.8480806603756657,0.17418697477917264,0.0046877246197151844,3.2431005506661025e-302
998,0.016391615057445883,0.21614387928758405,0.10931049839670907,0.0753324858430958,0.0024014909601155904,5.350332759246074e-216
999,0.021828780728132276,0.1296125996425517,0.0024972475592566273,0.10193807789672789,0.0029934348415864287,3.555751534465948e-254
